no_demande,arrondissement,date_premiere_inspection,statut_demande,nb_logements_inspectes,nb_non_conformite,taux_correction,quartier_de_reference_num,quartier_de_reference_nom,x,y,longitude,latitude
3003279618,"Verdun","2023-06","Étude",0,0,0,"64","Verdun-Centre",299824.0949999158,5036243.979785932,-73.56363283946051,45.46610596158149
3000588564,"Verdun","2012-07","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588604,"Verdun","2012-07","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588647,"Verdun","2013-02","Fermée",1,6,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588651,"Verdun","2012-09","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588653,"Verdun","2012-09","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588662,"Verdun","2012-09","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588663,"Verdun","2012-07","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000588664,"Verdun","2012-07","Fermée",0,0,,"64","Verdun-Centre",299214.55654491065,5035798.22603594,-73.5714226646857,45.46209024495439
3000141400,"Montréal-Nord","2009-07","Fermée",8,64,,"61","Est",295656.0109998479,5053276.521785579,-73.6172531839196,45.6193285845173
3000141800,"Montréal-Nord","2009-06","Fermée",17,47,,"61","Est",295256.11747984437,5053279.273560574,-73.6223810526671,45.619347967531795
3000141327,"Montréal-Nord","2009-06","Fermée",14,69,,"61","Est",295666.15868484514,5053284.277635575,-73.6171232059374,45.61939850689869
3000141328,"Montréal-Nord","2009-06","Fermée",11,88,,"61","Est",295884.9679998538,5052967.202785579,-73.614311623319,45.616548236422396
3000141330,"Montréal-Nord","2009-06","Fermée",10,37,,"61","Est",295388.334999844,5053080.076785572,-73.6206817881998,45.617557353234005
3000141333,"Montréal-Nord","2009-06","Fermée",4,20,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141345,"Montréal-Nord","2009-06","Fermée",6,16,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141348,"Montréal-Nord","2009-06","Fermée",6,24,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141353,"Montréal-Nord","2009-06","Fermée",6,31,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141355,"Montréal-Nord","2009-07","Fermée",7,100,,"61","Est",296240.74188985914,5052365.808235598,-73.6097392211745,45.61114121845401
3000141357,"Montréal-Nord","2009-06","Fermée",8,32,,"61","Est",296321.1206148589,5052382.798335595,-73.6087089736308,45.6112950847878
3000141361,"Montréal-Nord","2009-06","Fermée",6,22,,"61","Est",296331.3259998588,5052390.4377855975,-73.6085782617502,45.6113639508472
3000141362,"Montréal-Nord","2009-07","Fermée",7,48,,"61","Est",296139.9266648533,5052625.751010588,-73.6110363977458,45.6134789971075
3000141366,"Montréal-Nord","2009-07","Fermée",16,152,,"61","Est",296124.92799985845,5052792.241785588,-73.6112316665886,45.6149769335452
3000141368,"Montréal-Nord","2009-07","Fermée",16,153,,"61","Est",296064.8199998551,5052747.810785586,-73.6120015732842,45.6145763799103
3000141374,"Montréal-Nord","2009-06","Fermée",7,78,,"61","Est",295611.45599984465,5053336.588785578,-73.617825642627,45.61986849318951
3000141383,"Montréal-Nord","2009-06","Fermée",8,86,,"61","Est",295611.45599984465,5053336.588785578,-73.617825642627,45.61986849318951
3000141385,"Montréal-Nord","2009-07","Fermée",14,31,,"61","Est",295621.66199984425,5053344.403785579,-73.6176949174465,45.61993894923161
3000141390,"Montréal-Nord","2009-06","Fermée",46,133,,"61","Est",296321.1206148589,5052382.798335595,-73.6087089736308,45.6112950847878
3000141392,"Montréal-Nord","2009-07","Fermée",8,45,,"61","Est",295794.224999848,5053111.539785577,-73.6154778249152,45.6178458439626
3000141394,"Montréal-Nord","2009-07","Fermée",6,18,,"61","Est",295794.224999848,5053111.539785577,-73.6154778249152,45.6178458439626
3000141395,"Montréal-Nord","2009-07","Fermée",5,15,,"61","Est",295794.224999848,5053111.539785577,-73.6154778249152,45.6178458439626
3000141396,"Montréal-Nord","2009-06","Fermée",14,74,,"61","Est",296331.3259998588,5052390.4377855975,-73.6085782617502,45.6113639508472
3000141397,"Montréal-Nord","2009-06","Fermée",6,25,,"61","Est",295666.15868484514,5053284.277635575,-73.6171232059374,45.61939850689869
3000141398,"Montréal-Nord","2009-06","Fermée",14,80,,"61","Est",295666.15868484514,5053284.277635575,-73.6171232059374,45.61939850689869
3000141401,"Montréal-Nord","2009-06","Fermée",7,32,,"61","Est",295666.15868484514,5053284.277635575,-73.6171232059374,45.61939850689869
3000141404,"Montréal-Nord","2009-07","Fermée",7,83,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141406,"Montréal-Nord","2009-06","Fermée",6,20,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141408,"Montréal-Nord","2009-07","Fermée",7,51,,"61","Est",296139.9266648533,5052625.751010588,-73.6110363977458,45.6134789971075
3000141411,"Montréal-Nord","2009-07","Fermée",7,162,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141413,"Montréal-Nord","2009-06","Fermée",7,22,,"61","Est",295794.224999848,5053111.539785577,-73.6154778249152,45.6178458439626
3000141415,"Montréal-Nord","2009-06","Fermée",4,23,,"61","Est",296139.9266648533,5052625.751010588,-73.6110363977458,45.6134789971075
3000141416,"Montréal-Nord","2009-06","Fermée",7,37,,"61","Est",296139.9266648533,5052625.751010588,-73.6110363977458,45.6134789971075
3000141418,"Montréal-Nord","2009-06","Fermée",7,21,,"61","Est",295895.4649998538,5052974.78378558,-73.6141771658637,45.61661658662419
3000141420,"Montréal-Nord","2009-06","Fermée",6,23,,"61","Est",295884.9679998538,5052967.202785579,-73.614311623319,45.616548236422396
3000141421,"Montréal-Nord","2009-07","Fermée",4,14,,"61","Est",296139.9266648533,5052625.751010588,-73.6110363977458,45.6134789971075
3000141423,"Montréal-Nord","2009-06","Fermée",8,45,,"61","Est",296064.8199998551,5052747.810785586,-73.6120015732842,45.6145763799103
3000141425,"Montréal-Nord","2009-06","Fermée",8,80,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141428,"Montréal-Nord","2009-06","Fermée",3,14,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141429,"Montréal-Nord","2009-06","Fermée",6,33,,"61","Est",296240.74188985914,5052365.808235598,-73.6097392211745,45.61114121845401
3000141433,"Montréal-Nord","2009-06","Fermée",7,39,,"61","Est",296331.3259998588,5052390.4377855975,-73.6085782617502,45.6113639508472
3000141434,"Montréal-Nord","2009-06","Fermée",7,30,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3000141436,"Montréal-Nord","2009-06","Fermée",7,29,,"61","Est",295884.9679998538,5052967.202785579,-73.614311623319,45.616548236422396
3000141438,"Montréal-Nord","2009-06","Fermée",7,26,,"61","Est",295840.19082985254,5052846.755485576,-73.6148835574023,45.615463847558985
3000141439,"Montréal-Nord","2009-06","Fermée",7,46,,"61","Est",295882.21098985214,5052790.410910583,-73.614343741464,45.6149573863857
3000141440,"Montréal-Nord","2009-06","Fermée",7,57,,"61","Est",296021.0235448522,5052806.128510586,-73.6125641756511,45.615100584637794
3000141667,"Montréal-Nord","2009-07","Fermée",6,31,,"61","Est",295449.7729998413,5053124.385785577,-73.6198948462237,45.61795688525191
3000141668,"Montréal-Nord","2009-07","Fermée",23,104,,"61","Est",295375.9683648465,5053801.558260567,-73.6208543069216,45.62404923746259
3000141672,"Montréal-Nord","2009-06","Fermée",47,251,,"61","Est",295571.6689998484,5052831.963785583,-73.6183262835905,45.61532723414219
3000141674,"Montréal-Nord","2009-07","Fermée",7,54,,"61","Est",295388.334999844,5053080.076785572,-73.6206817881998,45.617557353234005
3000141676,"Montréal-Nord","2009-07","Fermée",8,32,,"61","Est",295569.9609998436,5053212.8547855755,-73.6183553936464,45.6187545565347
3000141677,"Montréal-Nord","2009-07","Fermée",8,216,,"61","Est",295632.27599984896,5052876.459785582,-73.6175500147224,45.6157284217829
3000141721,"Montréal-Nord","2009-07","Fermée",8,146,,"61","Est",295449.7729998413,5053124.385785577,-73.6198948462237,45.61795688525191
3000141722,"Montréal-Nord","2009-06","Fermée",6,19,,"61","Est",295884.9679998538,5052967.202785579,-73.614311623319,45.616548236422396
3000141723,"Montréal-Nord","2009-06","Fermée",4,20,,"61","Est",295884.9679998538,5052967.202785579,-73.614311623319,45.616548236422396
3000141726,"Montréal-Nord","2009-06","Fermée",19,130,,"61","Est",294982.4689998404,5053272.4997855695,-73.6258898979205,45.61928320270209
3000141756,"Montréal-Nord","2009-07","Fermée",18,102,,"61","Est",294982.4689998404,5053272.4997855695,-73.6258898979205,45.61928320270209
3000141761,"Montréal-Nord","2009-08","Fermée",19,108,,"61","Est",294982.4689998404,5053272.4997855695,-73.6258898979205,45.61928320270209
3000141762,"Montréal-Nord","2009-08","Fermée",19,102,,"61","Est",295072.35799983586,5053384.292785577,-73.6247394873805,45.6202904055322
3000141765,"Montréal-Nord","2009-07","Fermée",7,67,,"61","Est",295449.7729998413,5053124.385785577,-73.6198948462237,45.61795688525191
3000141769,"Montréal-Nord","2009-06","Fermée",7,40,,"61","Est",296021.0235448522,5052806.128510586,-73.6125641756511,45.615100584637794
3000141771,"Montréal-Nord","2009-06","Fermée",7,36,,"61","Est",296021.0235448522,5052806.128510586,-73.6125641756511,45.615100584637794
3000141773,"Montréal-Nord","2009-06","Fermée",17,75,,"61","Est",295359.8321398444,5053244.306985571,-73.6210504472136,45.619034747316796
3000141778,"Montréal-Nord","2009-06","Fermée",7,39,,"61","Est",295840.19082985254,5052846.755485576,-73.6148835574023,45.615463847558985
3000141782,"Montréal-Nord","2009-06","Fermée",7,106,,"61","Est",294867.6721148359,5053431.841535566,-73.62736517743332,45.620715363684106
3000141785,"Montréal-Nord","2009-07","Fermée",7,39,,"61","Est",295359.8321398444,5053244.306985571,-73.6210504472136,45.619034747316796
3000141797,"Montréal-Nord","2009-08","Fermée",15,53,,"61","Est",295230.5889348418,5053321.657660573,-73.62270923594592,45.61972899806809
3000141806,"Montréal-Nord","2009-07","Fermée",7,33,,"61","Est",296054.3809998517,5052740.112785591,-73.6121352827507,45.614506980182995
3000141809,"Montréal-Nord","2009-07","Fermée",4,17,,"61","Est",296054.3809998517,5052740.112785591,-73.6121352827507,45.614506980182995
3000150629,"Montréal-Nord","2009-07","Fermée",10,29,,"61","Est",295330.9689998438,5053039.574785584,-73.621416579884,45.617192127542694
3000244795,"Montréal-Nord","2010-10","Fermée",11,27,,"61","Est",295736.72899984894,5051639.20078561,-73.6161877155407,45.604596635834206
3000244797,"Montréal-Nord","2010-10","Fermée",11,32,,"61","Est",295870.7499998496,5051458.999785612,-73.6144663227333,45.60297687613401
3000244815,"Montréal-Nord","2011-06","Fermée",91,534,,"61","Est",295740.25399985,5051482.986785615,-73.6161396260017,45.603191028818706
3000244818,"Montréal-Nord","2010-09","Fermée",14,30,,"61","Est",295829.36699984863,5051398.701785612,-73.6149957123564,45.6024337666076
3000244820,"Montréal-Nord","2011-03","Fermée",81,385,,"61","Est",295740.25399985,5051482.986785615,-73.6161396260017,45.603191028818706
3000257119,"Montréal-Nord","2010-12","Fermée",27,77,,"61","Est",295819.21599984856,5052058.574785604,-73.6151379852798,45.608371337843195
3000257120,"Montréal-Nord","2011-01","Fermée",50,107,,"61","Est",296000.49599985214,5052145.094785598,-73.6128154534693,45.6091521847568
3000257126,"Montréal-Nord","2011-01","Fermée",10,23,,"61","Est",296000.49599985214,5052145.094785598,-73.6128154534693,45.6091521847568
3000257130,"Montréal-Nord","2010-12","Fermée",10,21,,"61","Est",296000.49599985214,5052145.094785598,-73.6128154534693,45.6091521847568
3000289506,"Montréal-Nord","2011-04","Fermée",21,60,,"61","Est",295642.45216985064,5052089.4394856,-73.6174047575411,45.60864675948499
3000289509,"Montréal-Nord","2011-04","Fermée",21,124,,"61","Est",295642.45216985064,5052089.4394856,-73.6174047575411,45.60864675948499
3000289522,"Montréal-Nord","2011-04","Fermée",20,86,,"61","Est",295642.45216985064,5052089.4394856,-73.6174047575411,45.60864675948499
3000289524,"Montréal-Nord","2011-04","Fermée",20,43,,"61","Est",295704.23500984814,5052119.041385603,-73.6166132214492,45.608913935894506
3000289526,"Montréal-Nord","2011-05","Fermée",30,167,,"61","Est",295771.38199985126,5052150.769785597,-73.6157529453516,45.6092003112831
3000289529,"Montréal-Nord","2011-07","Fermée",30,179,,"61","Est",295771.38199985126,5052150.769785597,-73.6157529453516,45.6092003112831
3000289538,"Montréal-Nord","2011-04","Fermée",44,137,,"61","Est",295943.7489998547,5052221.589785595,-73.6135443748639,45.609839784668395
3000289544,"Montréal-Nord","2011-03","Fermée",15,38,,"61","Est",295943.7489998547,5052221.589785595,-73.6135443748639,45.609839784668395
3000289547,"Montréal-Nord","2011-03","Fermée",15,53,,"61","Est",295943.7489998547,5052221.589785595,-73.6135443748639,45.609839784668395
3000311313,"Montréal-Nord","2011-06","Fermée",7,87,,"61","Est",295271.13853484445,5053489.363885565,-73.6221925446844,45.621238613565495
3000311347,"Montréal-Nord","2011-05","Fermée",20,35,,"61","Est",295697.5069998512,5053040.064785585,-73.6167166682705,45.6172014351108
3000311349,"Montréal-Nord","2011-05","Fermée",19,69,,"61","Est",295697.5069998512,5053040.064785585,-73.6167166682705,45.6172014351108
3000311382,"Montréal-Nord","2011-07","Fermée",28,112,,"61","Est",295569.9609998436,5053212.8547855755,-73.6183553936464,45.6187545565347
3000311386,"Montréal-Nord","2011-05","Fermée",27,100,,"61","Est",295569.9609998436,5053212.8547855755,-73.6183553936464,45.6187545565347
3000710762,"Montréal-Nord","2013-07","Fermée",1,1,,"61","Est",294867.6721148359,5053431.841535566,-73.62736517743332,45.620715363684106
3001285286,"Montréal-Nord","2017-03","Étude",15,205,0.0765,"61","Est",295656.0109998479,5053276.521785579,-73.6172531839196,45.6193285845173
3001291589,"Montréal-Nord","2017-04","Fermée",41,169,,"61","Est",295943.7489998547,5052221.589785595,-73.6135443748639,45.609839784668395
3001291592,"Montréal-Nord","2018-06","Fermée",7,46,,"61","Est",295413.9919998469,5053603.976785566,-73.6203628862843,45.6222718706165
3001292053,"Montréal-Nord","2017-05","Fermée",7,47,,"61","Est",295480.5945998434,5053333.449160577,-73.6195036281183,45.6198384991205
3001300130,"Montréal-Nord","2017-05","Fermée",7,84,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3001300165,"Montréal-Nord","2017-05","Fermée",0,0,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3001300198,"Montréal-Nord","2017-08","Fermée",8,62,,"61","Est",295424.2556598462,5053611.441485562,-73.62023141256,45.6223391782357
3001301387,"Montréal-Nord","2017-05","Fermée",7,17,,"61","Est",295388.334999844,5053080.076785572,-73.6206817881998,45.617557353234005
3001301474,"Montréal-Nord","2017-07","Fermée",11,102,,"61","Est",295388.334999844,5053080.076785572,-73.6206817881998,45.617557353234005
3001305448,"Montréal-Nord","2017-08","Fermée",8,142,,"61","Est",295439.41541984153,5053712.1632355675,-73.6200389434406,45.6232456992338
3001316285,"Montréal-Nord","2018-05","Fermée",7,35,,"61","Est",295072.35799983586,5053384.292785577,-73.6247394873805,45.6202904055322
3001316301,"Montréal-Nord","2017-07","Fermée",4,32,,"61","Est",295309.1500748426,5053206.799985579,-73.621699607314,45.6186965603557
3001316303,"Montréal-Nord","2018-01","Fermée",8,141,,"61","Est",295243.06177983765,5053687.080085565,-73.6225564599606,45.6230173220103
3001425166,"Montréal-Nord","2018-06","Fermée",0,0,,"61","Est",295173.17059483554,5052242.4480606,-73.6234242091759,45.610017226042096
3001458703,"Montréal-Nord","2018-10","Étude",7,59,0.374,"61","Est",295632.27599984896,5052876.459785582,-73.6175500147224,45.6157284217829
3001458729,"Montréal-Nord","2018-12","Fermée",15,247,,"61","Est",295783.7859998518,5053103.666785576,-73.6156115346119,45.61777486551279
3001458787,"Montréal-Nord","2018-10","Fermée",8,18,,"61","Est",295798.3109998499,5052903.211785587,-73.615421585788,45.6159713132727
3001470072,"Montréal-Nord","2018-10","Fermée",1,14,,"61","Est",296150.19099985395,5052633.4487855835,-73.6109049288494,45.6135483913615
3001615828,"Montréal-Nord","2019-08","Fermée",8,126,,"61","Est",295449.7729998413,5053124.385785577,-73.6198948462237,45.61795688525191
3001714474,"Montréal-Nord","2020-01","Fermée",1,18,,"61","Est",295230.5889348418,5053321.657660573,-73.62270923594592,45.61972899806809
3002328354,"Montréal-Nord","2020-10","Fermée",12,126,,"61","Est",295388.334999844,5053080.076785572,-73.6206817881998,45.617557353234005
3002410594,"Montréal-Nord","2020-10","Fermée",37,327,,"61","Est",296096.5889998529,5052191.048785602,-73.6115843000223,45.6095669000679
3002700295,"Montréal-Nord","2021-03","Étude",8,132,0.5179,"61","Est",295509.4677098472,5053168.283860579,-73.6191302389717,45.618352690927
3003078356,"Montréal-Nord","2021-11","Étude",8,89,0.369,"61","Est",295206.4380598424,5053905.539060557,-73.6230304146046,45.62498255871349
3003137137,"Montréal-Nord","2022-03","Fermée",0,0,,"61","Est",295953.9199348522,5053016.550460579,-73.6134283947645,45.6169931595305
3003221562,"Montréal-Nord","2022-11","Étude",7,65,0.5686,"61","Est",295359.8321398444,5053244.306985571,-73.6210504472136,45.619034747316796
3003221565,"Montréal-Nord","2022-11","Étude",48,237,0.7748,"61","Est",295449.7729998413,5053124.385785577,-73.6198948462237,45.61795688525191
3003221567,"Montréal-Nord","2022-11","Étude",5,43,0.5862,"61","Est",295242.7629998412,5053157.901785577,-73.6225499174046,45.6182556532372
3003248488,"Montréal-Nord","2023-07","Étude",85,520,0,"61","Est",295740.25399985,5051482.986785615,-73.6161396260017,45.603191028818706
3003248490,"Montréal-Nord","2023-02","Étude",0,0,0,"61","Est",295740.25399985,5051482.986785615,-73.6161396260017,45.603191028818706
3000177700,"Lachine","2010-03","Fermée",51,136,,"70","Vieux-Lachine - Saint-Pierre",290699.9039997686,5034021.186785985,-73.680250637967,45.4459796537864
3000131810,"Lachine","2009-03","Fermée",8,63,,"70","Vieux-Lachine - Saint-Pierre",290364.62199975684,5033123.664785996,-73.6845104150014,45.437896475884784
